timestamp,outdoor_temp_c,solar_w_m2,occupancy_count,indoor_temp_c,energy_kwh,equipment_status,heating_setpoint_c,cooling_setpoint_c,electricity_price_per_kwh
2025-01-02 00:00:00,4.287321227363435,0.9903482100720091,0,18.808395104475313,0.3252495331226859,0,17.0,28.0,0.15
2025-01-02 01:00:00,3.671648000265744,9.308382263505294,0,18.145610330497224,0.31920964610047065,0,17.0,28.0,0.15
2025-01-02 02:00:00,3.918632141408664,17.975945224343146,0,18.346570264334552,0.31630913478472156,0,17.0,28.0,0.15
2025-01-02 03:00:00,4.11468964661513,5.16297572101451,0,18.121042445827733,0.28717838486649805,0,17.0,28.0,0.15
2025-01-02 04:00:00,4.876239286875801,0.0,0,17.732972338268606,0.331499308175421,0,17.0,28.0,0.15
2025-01-02 05:00:00,6.033893820207329,0.0,0,17.205894921645612,0.29817767492981834,0,17.0,28.0,0.15
2025-01-02 06:00:00,8.372761536240068,0.11451291670654416,0,17.289347494781847,0.2805154575673929,0,17.0,28.0,0.15
2025-01-02 07:00:00,8.818183687829999,139.35782776753385,0,17.15471641632583,0.287524347509784,0,17.0,28.0,0.15
2025-01-02 08:00:00,10.60562613275264,264.84932094271176,7,18.017383217893272,6.455825587951034,1,20.5,24.5,0.15
2025-01-02 09:00:00,12.292613612210443,409.39628616123395,17,18.396708513411895,6.305600956718183,1,20.5,24.5,0.15
2025-01-02 10:00:00,14.71913532286003,494.1656561021626,16,19.370293447941645,6.394991524171832,1,20.5,24.5,0.15
2025-01-02 11:00:00,16.446085267244413,542.6196912945419,14,20.416954138638534,6.307835582895051,1,20.5,24.5,0.15
2025-01-02 12:00:00,16.95505992202728,540.7914960219088,9,20.315169726495835,0.29567066646708107,1,20.5,24.5,0.15
2025-01-02 13:00:00,17.30653549200879,539.8093977019604,10,20.137734966747864,0.28265490059383247,1,20.5,24.5,0.15
2025-01-02 14:00:00,17.56542104460464,482.7102361764203,11,20.451244626973814,0.21659886813280488,1,20.5,24.5,0.15
2025-01-02 15:00:00,18.07420159772231,393.3341858946417,14,20.533508126208183,0.3155615036173505,1,20.5,24.5,0.15
2025-01-02 16:00:00,17.42821250645515,287.4966526704377,16,20.481179949077177,0.28479847751231213,1,20.5,24.5,0.32
2025-01-02 17:00:00,16.219926012035227,148.70418623499933,15,20.49529679254725,0.21603174629755023,1,20.5,24.5,0.32
2025-01-02 18:00:00,14.167245146355652,7.400142363043423,0,20.272740246112118,0.3335827236309701,0,17.0,28.0,0.32
2025-01-02 19:00:00,12.926415386827806,6.369062833722101,0,20.424734963020445,0.35740024711955737,0,17.0,28.0,0.32
2025-01-02 20:00:00,11.052750498932726,3.407914080021059,0,19.79818689644417,0.35960497369186284,0,17.0,28.0,0.32
2025-01-02 21:00:00,9.285035402433346,0.0,0,19.621678637587795,0.31435825762605885,0,17.0,28.0,0.15
2025-01-02 22:00:00,7.913376041424353,0.8362107741055723,0,19.47169694475849,0.3018423255430846,0,17.0,28.0,0.15
2025-01-02 23:00:00,6.127183252548088,0.0,0,19.336821394405504,0.35312626483583187,0,17.0,28.0,0.15
2025-01-03 00:00:00,5.227134779408523,0.0,0,18.604686683020272,0.3672953434136039,0,17.0,28.0,0.15
2025-01-03 01:00:00,4.204160403299104,16.81816619300824,0,18.319968361836885,0.34534274811502497,0,17.0,28.0,0.15
2025-01-03 02:00:00,4.055705310917273,17.289953408857034,0,17.874393463305978,0.26233849591080793,0,17.0,28.0,0.15
2025-01-03 03:00:00,4.441929989512527,13.59220600295612,0,17.947354309912786,0.30805379412859685,0,17.0,28.0,0.15
2025-01-03 04:00:00,4.070991760869505,2.552134168558746,0,17.437800737683286,0.3175806457716571,0,17.0,28.0,0.15
2025-01-03 05:00:00,5.72354143525547,13.506251209526567,0,17.31125165883583,0.2276153212433108,0,17.0,28.0,0.15
2025-01-03 06:00:00,7.06675140865844,0.12053180601825543,0,17.27450420374604,0.31877442638483094,0,17.0,28.0,0.15
2025-01-03 07:00:00,8.637058547169902,144.37844757536422,0,16.86856033732989,0.3909196730391756,0,17.0,28.0,0.15
2025-01-03 08:00:00,10.594479681955535,264.06528629538013,12,17.785394046809813,6.400597446632031,1,20.5,24.5,0.15
2025-01-03 09:00:00,13.252652369791413,392.8786426975895,8,18.4857279036721,6.43393652325767,1,20.5,24.5,0.15
2025-01-03 10:00:00,13.719561990785369,476.9178313656854,13,19.48038915812973,6.382316589205148,1,20.5,24.5,0.15
2025-01-03 11:00:00,16.04308220513491,518.232683290643,16,20.315307780927114,6.372071267040647,1,20.5,24.5,0.15
2025-01-03 12:00:00,15.784405905619227,549.488028881834,10,20.10864992842082,0.315250855603239,1,20.5,24.5,0.15
2025-01-03 13:00:00,17.109981715321496,530.4619088204195,6,20.215016695655066,0.2673669340806227,1,20.5,24.5,0.15
2025-01-03 14:00:00,17.547480276212156,494.2895837478877,10,20.46926819064861,0.2614489925106244,1,20.5,24.5,0.15
2025-01-03 15:00:00,17.468805512076212,397.85086293773526,7,20.36243990853699,0.35065218228677464,1,20.5,24.5,0.15
2025-01-03 16:00:00,16.77813659192934,275.1144543909146,10,20.036486809190517,0.35489369371466073,1,20.5,24.5,0.32
2025-01-03 17:00:00,15.650995908462038,144.83834790439738,14,20.382901740198857,0.26035574737650596,1,20.5,24.5,0.32
2025-01-03 18:00:00,13.57261706759325,0.4421237810420479,0,19.92369155123825,0.33871995218215456,0,17.0,28.0,0.32
2025-01-03 19:00:00,11.768197790532367,0.0,0,20.190976208464424,0.29652160097575914,0,17.0,28.0,0.32
2025-01-03 20:00:00,10.55562805675582,0.0,0,19.916383193243938,0.3135923429796172,0,17.0,28.0,0.32
2025-01-03 21:00:00,8.15667867487222,0.0,0,19.531671331871678,0.3184087455774025,0,17.0,28.0,0.15
2025-01-03 22:00:00,5.862156838331041,0.0,0,19.210688364762145,0.3397740187249727,0,17.0,28.0,0.15
2025-01-03 23:00:00,4.418146181238553,0.0,0,18.822631768203312,0.3033087280745275,0,17.0,28.0,0.15
2025-01-04 00:00:00,3.3458635087432396,5.112218145475347,0,18.644407236833818,0.3564064798120774,0,17.0,28.0,0.15
2025-01-04 01:00:00,3.286883636642887,3.9126465993323496,0,18.123515626161726,0.312376513590397,0,17.0,28.0,0.15
2025-01-04 02:00:00,2.8018949167680733,0.0,0,17.896912220000512,0.3249673708987813,0,17.0,28.0,0.15
2025-01-04 03:00:00,3.2443200169207405,0.0,0,17.6926900555927,0.2666694963385101,0,17.0,28.0,0.15
2025-01-04 04:00:00,3.313706199162472,9.957013858999236,0,17.125313433087797,0.38634636042819337,0,17.0,28.0,0.15
2025-01-04 05:00:00,4.647160467437567,10.592237388963209,0,16.842126163786943,0.3187929969281986,0,17.0,28.0,0.15
2025-01-04 06:00:00,6.257837064896296,10.258368428852387,0,16.505731006379445,0.32851989701380396,0,17.0,28.0,0.15
2025-01-04 07:00:00,7.405416628748065,142.73960687540102,0,16.340142746622053,0.23567256755153831,0,17.0,28.0,0.15
2025-01-04 08:00:00,9.526472151131054,266.54954672030846,0,16.076449260850914,0.26709191907683594,0,17.0,28.0,0.15
2025-01-04 09:00:00,10.704699297390937,378.07174137902047,0,16.450354348645206,0.34951534751674923,0,17.0,28.0,0.15
2025-01-04 10:00:00,12.467933263890313,479.7600211289448,0,16.60854283570514,0.3114756447317042,0,17.0,28.0,0.15
2025-01-04 11:00:00,13.833660909859317,535.0520048026392,0,16.539563850800157,0.22344881060684296,0,17.0,28.0,0.15
2025-01-04 12:00:00,14.46425800369655,562.8733111160507,0,16.006915019320978,0.3415315971593528,0,17.0,28.0,0.15
2025-01-04 13:00:00,15.930184635863618,542.2590009624084,0,16.47624977352843,0.2782486878258911,0,17.0,28.0,0.15
2025-01-04 14:00:00,15.615838642725791,474.99168551612956,0,16.63332833967877,0.3564526794350685,0,17.0,28.0,0.15
2025-01-04 15:00:00,15.543798891180707,376.4666708639925,0,16.314583515125708,0.296486572855852,0,17.0,28.0,0.15
2025-01-04 16:00:00,15.004466623591677,271.80893402989096,0,16.411872356657202,0.3081882674408212,0,17.0,28.0,0.32
2025-01-04 17:00:00,13.801189841994976,144.5227867544918,0,15.990081414623997,0.3471581831436659,0,17.0,28.0,0.32
2025-01-04 18:00:00,12.387650686573766,0.0,0,16.313030641774926,0.2641002811658135,0,17.0,28.0,0.32
2025-01-04 19:00:00,10.244852483257894,0.0,0,15.942228311551109,0.2602861276866424,0,17.0,28.0,0.32
2025-01-04 20:00:00,8.198840495156114,2.528848149698989,0,15.996732718502365,0.2921400631840757,0,17.0,28.0,0.32
2025-01-04 21:00:00,6.487849454918821,0.0,0,15.473099366512814,0.33308691198484885,0,17.0,28.0,0.15
2025-01-04 22:00:00,3.9256507342881966,0.0,0,15.593754769460737,0.24676490989546035,0,17.0,28.0,0.15
2025-01-04 23:00:00,2.526912246843144,3.1145283430343955,0,15.397801229817624,0.2332786160044361,0,17.0,28.0,0.15
2025-01-05 00:00:00,1.4087048890966114,0.0,0,14.771223466387125,0.33294883708175166,0,17.0,28.0,0.15
2025-01-05 01:00:00,0.8053585456296573,2.441043889783521,0,14.400008340230237,0.2758808674973198,0,17.0,28.0,0.15
2025-01-05 02:00:00,1.1998871133617188,2.732040228521227,0,13.92437581125112,0.2843109594831887,0,17.0,28.0,0.15
2025-01-05 03:00:00,0.7217155352658189,0.0,0,13.967980189897073,0.22572758392239334,0,17.0,28.0,0.15
2025-01-05 04:00:00,1.6221007803619907,0.0,0,13.640836797590783,0.2728408274259207,0,17.0,28.0,0.15
2025-01-05 05:00:00,3.512226309440199,14.377769399164624,0,13.244506045286274,0.299697308134754,0,17.0,28.0,0.15
2025-01-05 06:00:00,4.07488841075182,0.0,0,13.39907725465405,0.3372151143049157,0,17.0,28.0,0.15
2025-01-05 07:00:00,6.252449645959655,121.18393031668111,0,13.094510310467168,0.2691507933506144,0,17.0,28.0,0.15
2025-01-05 08:00:00,7.172845684453223,256.3815484675748,0,12.876543549607973,0.36629504480929986,0,17.0,28.0,0.15
2025-01-05 09:00:00,9.294800974410736,389.1998291183678,0,12.926901152836962,0.27261775903280794,0,17.0,28.0,0.15
2025-01-05 10:00:00,10.558885228885057,476.62314486176825,0,13.213377558284646,0.272676327936593,0,17.0,28.0,0.15
2025-01-05 11:00:00,12.264287484064646,530.0830959047364,0,13.165579586040908,0.3614943020759121,0,17.0,28.0,0.15
2025-01-05 12:00:00,13.918668930283708,562.141898289285,0,13.108659372977668,0.30845840609455666,0,17.0,28.0,0.15
2025-01-05 13:00:00,13.288625012893966,504.5308601279582,0,13.297371928631428,0.2779190108395369,0,17.0,28.0,0.15
2025-01-05 14:00:00,14.56473427314094,480.27331082574955,0,13.055079140557076,0.29379467475277626,0,17.0,28.0,0.15
2025-01-05 15:00:00,14.186900186733048,404.52311167063687,0,13.33045728151065,0.35412294310168235,0,17.0,28.0,0.15
2025-01-05 16:00:00,13.033052041073798,263.7221923510828,0,13.37115918670669,0.3586481127850273,0,17.0,28.0,0.32
2025-01-05 17:00:00,11.458487754102388,138.55240968848761,0,13.232773398553839,0.26732827282918975,0,17.0,28.0,0.32
2025-01-05 18:00:00,10.734127018052098,0.0,0,13.339365373420712,0.29830264759683567,0,17.0,28.0,0.32
2025-01-05 19:00:00,8.713862449445793,0.0,0,13.02129495096323,0.3036062731067029,0,17.0,28.0,0.32
2025-01-05 20:00:00,7.254590608388944,0.0,0,13.12465672133907,0.26055039557933607,0,17.0,28.0,0.32
2025-01-05 21:00:00,5.311426096427341,14.274852836845046,0,12.965182776698425,0.29777259789400023,0,17.0,28.0,0.15
2025-01-05 22:00:00,4.389743834088178,18.373866754875202,0,12.157663619854961,0.300212914418068,0,17.0,28.0,0.15
2025-01-05 23:00:00,1.9987230653795214,0.0,0,12.663901330474053,0.3456083791574694,0,17.0,28.0,0.15
2025-01-06 00:00:00,0.476217602834349,19.050602140644703,0,11.641739057907174,0.34829700113244805,0,17.0,28.0,0.15
2025-01-06 01:00:00,0.3630240869881037,0.3557647698462486,0,11.82140973337993,0.28683162406563967,0,17.0,28.0,0.15
2025-01-06 02:00:00,0.13233668953562555,17.53691026701081,0,11.861161181679797,0.2914418742455675,0,17.0,28.0,0.15
2025-01-06 03:00:00,0.9306885838102552,0.0,0,11.385030707839894,0.3265716920822254,0,17.0,28.0,0.15
2025-01-06 04:00:00,1.3609702021038586,1.310578260461443,0,10.958407053193447,0.27659246204291954,0,17.0,28.0,0.15
2025-01-06 05:00:00,2.2300866516921256,3.6547447264283455,0,10.829619139692245,0.3235456060694961,0,17.0,28.0,0.15
2025-01-06 06:00:00,4.231651445609781,31.788536793675352,0,11.066262636305057,0.2964837405052314,0,17.0,28.0,0.15
2025-01-06 07:00:00,4.595283747544132,150.8633305548343,0,10.413483064518477,0.26122405689045514,0,17.0,28.0,0.15
2025-01-06 08:00:00,6.685716639262766,267.9273547004853,8,11.7550311102258,6.336726531484814,1,20.5,24.5,0.15
2025-01-06 09:00:00,8.361020925228399,398.5987083553597,12,12.384864202438942,6.432882347841244,1,20.5,24.5,0.15
2025-01-06 10:00:00,10.32743344597186,472.6956467105978,10,13.045951549800638,6.368743140834268,1,20.5,24.5,0.15
2025-01-06 11:00:00,11.2962714480611,526.3617026299755,10,14.029036829920368,6.440614163755932,1,20.5,24.5,0.15
2025-01-06 12:00:00,13.429897475534625,559.0860135989211,15,14.877807215971353,6.354454549571404,1,20.5,24.5,0.15
2025-01-06 13:00:00,13.718517782895955,531.5700603366992,8,16.095242089060246,6.386648208045259,1,20.5,24.5,0.15
2025-01-06 14:00:00,13.353451241176389,479.09973122655936,18,16.96264954316613,6.4707070689207296,1,20.5,24.5,0.15
2025-01-06 15:00:00,13.365924582802972,389.0485818712541,16,17.375579927034124,6.332704530213469,1,20.5,24.5,0.15
2025-01-06 16:00:00,13.35718725292776,278.3658312660543,7,18.395793296309577,6.299087420004009,1,20.5,24.5,0.32
2025-01-06 17:00:00,12.535686240513071,146.60013378074805,9,19.05737548335269,6.426463605251489,1,20.5,24.5,0.32
2025-01-06 18:00:00,11.696427710041055,0.0,0,19.281588234514793,0.26692763578427703,0,17.0,28.0,0.32
2025-01-06 19:00:00,10.500433761712094,6.6657266860953355,0,18.6198963131584,0.29917174543575065,0,17.0,28.0,0.32
2025-01-06 20:00:00,7.475153909069121,0.0,0,18.903215169729506,0.2765632715819366,0,17.0,28.0,0.32
2025-01-06 21:00:00,5.000049225809853,0.0,0,18.31141932057149,0.31072651123821265,0,17.0,28.0,0.15
2025-01-06 22:00:00,2.781499311002358,0.0,0,17.769298804623055,0.2619785517125703,0,17.0,28.0,0.15
2025-01-06 23:00:00,2.57491270333275,0.8398100331445426,0,17.520544513774453,0.29280239648466777,0,17.0,28.0,0.15
2025-01-07 00:00:00,0.9676886609177059,0.0,0,17.134349416518273,0.31799261306226134,0,17.0,28.0,0.15
2025-01-07 01:00:00,0.5148971395957741,8.310318576679744,0,16.68428612004396,0.2596676445490295,0,17.0,28.0,0.15
2025-01-07 02:00:00,0.22784785681044217,0.0,0,16.56673093096339,0.2719966388141644,0,17.0,28.0,0.15
2025-01-07 03:00:00,0.7539102103952342,0.0,0,15.984002710487758,0.2861046866560587,0,17.0,28.0,0.15
2025-01-07 04:00:00,2.1104668133609117,0.0,0,15.505043904121203,0.24284738263094885,0,17.0,28.0,0.15
2025-01-07 05:00:00,2.824201992860598,0.0,0,15.54393224976686,0.28309756068805014,0,17.0,28.0,0.15
2025-01-07 06:00:00,4.173702977763188,2.7886428464723876,0,15.038469940828818,0.30475186159611606,0,17.0,28.0,0.15
2025-01-07 07:00:00,5.482799436722446,132.27154531015097,0,15.025254590038283,0.28401804233646283,0,17.0,28.0,0.15
2025-01-07 08:00:00,7.036018411520576,282.2428267745622,5,15.688873851533401,6.364144940282731,1,20.5,24.5,0.15
2025-01-07 09:00:00,9.504515208150305,389.5387533359481,18,16.49614559756008,6.374203933163737,1,20.5,24.5,0.15
2025-01-07 10:00:00,11.47310872459084,457.39450954832216,10,17.80949862850905,6.3487702615027075,1,20.5,24.5,0.15
2025-01-07 11:00:00,13.899175168549649,511.6732900550173,12,18.305916133645976,6.402642502634675,1,20.5,24.5,0.15
2025-01-07 12:00:00,14.259547608992397,549.8768070707068,14,19.188671835134855,6.432439124992071,1,20.5,24.5,0.15
2025-01-07 13:00:00,15.453066490895527,529.049531281124,14,19.67893601739048,6.356424784312182,1,20.5,24.5,0.15
2025-01-07 14:00:00,15.019670151997634,475.27977094569496,5,20.382286635945356,4.4797777092609845,1,20.5,24.5,0.15
2025-01-07 15:00:00,14.508450776904631,388.62890508729896,18,20.528710835394303,0.2904153137826141,1,20.5,24.5,0.15
2025-01-07 16:00:00,13.990109096553077,277.25559839510174,14,20.255088231728326,0.3146194938015402,1,20.5,24.5,0.32
2025-01-07 17:00:00,13.069496345832913,151.82697090486954,19,20.543700926644327,0.36263118124813015,1,20.5,24.5,0.32
2025-01-07 18:00:00,13.119192998304953,0.0,0,20.00534117589786,0.32034638172072394,0,17.0,28.0,0.32
2025-01-07 19:00:00,10.029216761779624,0.0,0,19.947896443095285,0.22906341844761274,0,17.0,28.0,0.32
2025-01-07 20:00:00,9.121160069515824,0.0,0,19.65660871174374,0.31815982525787834,0,17.0,28.0,0.32
2025-01-07 21:00:00,6.512874143032224,2.889166671687069,0,19.502890667082735,0.34931454973236037,0,17.0,28.0,0.15
2025-01-07 22:00:00,5.8163263192642765,12.449473786464456,0,19.06129906547583,0.2911361532000759,0,17.0,28.0,0.15
2025-01-07 23:00:00,4.167945626194449,0.0,0,18.800365153125068,0.3398253922447133,0,17.0,28.0,0.15
2025-01-08 00:00:00,2.8595032246798833,0.0,0,18.45775809243086,0.27239537835392214,0,17.0,28.0,0.15
2025-01-08 01:00:00,2.292920341461457,0.0,0,18.014456996238877,0.24057843361910902,0,17.0,28.0,0.15
2025-01-08 02:00:00,1.8220663394581518,0.0,0,17.877791024467275,0.3056467607533056,0,17.0,28.0,0.15
2025-01-08 03:00:00,2.685484268924178,0.0,0,17.503820620498416,0.22974093117014743,0,17.0,28.0,0.15
2025-01-08 04:00:00,3.0084149656908874,0.0,0,17.12963302294022,0.29040915948425633,0,17.0,28.0,0.15
2025-01-08 05:00:00,3.809272864136373,0.38581122980917065,0,16.77716556322672,0.3514736905058201,0,17.0,28.0,0.15
2025-01-08 06:00:00,5.306073080752819,0.0,0,16.746057080034443,0.22360948377014875,0,17.0,28.0,0.15
2025-01-08 07:00:00,7.792198733348457,152.8438709118205,0,16.383284714010365,0.24882012816344407,0,17.0,28.0,0.15
2025-01-08 08:00:00,10.379055977027026,268.23982694318624,13,17.14269853639995,6.333718710193537,1,20.5,24.5,0.15
2025-01-08 09:00:00,11.5522872464147,380.2855500578457,12,18.00432698746422,6.372467205611562,1,20.5,24.5,0.15
2025-01-08 10:00:00,13.171362885677848,481.1027274666459,12,19.106670587298723,6.360371328574152,1,20.5,24.5,0.15
2025-01-08 11:00:00,14.892444586746583,515.9027837597264,12,19.39905462752993,6.4309654552678435,1,20.5,24.5,0.15
2025-01-08 12:00:00,16.582946175579597,553.8969170532,12,20.638574240749964,6.40128431640419,1,20.5,24.5,0.15
2025-01-08 13:00:00,16.805709291251528,532.2847362962502,11,20.18185495823407,0.3198109178427439,1,20.5,24.5,0.15
2025-01-08 14:00:00,16.794536384583132,474.83954718225965,11,20.577878758470696,0.3058252125737554,1,20.5,24.5,0.15
2025-01-08 15:00:00,17.378689292084093,404.79149072409376,13,20.85290735062268,0.31572919107939307,1,20.5,24.5,0.15
2025-01-08 16:00:00,16.40319616184912,268.77792554705275,16,20.666059013416206,0.265520705787465,1,20.5,24.5,0.32
2025-01-08 17:00:00,15.90526583545083,162.95345651162734,13,20.582244731304534,0.33428841414226446,1,20.5,24.5,0.32
2025-01-08 18:00:00,13.83859682232842,0.0,0,20.30418726780451,0.25551822982563194,0,17.0,28.0,0.32
2025-01-08 19:00:00,11.50407362241364,0.0,0,20.21645315082736,0.3334150797560892,0,17.0,28.0,0.32
2025-01-08 20:00:00,9.676265875919007,0.699195809948253,0,19.93571747600991,0.34744570008475323,0,17.0,28.0,0.32
2025-01-08 21:00:00,9.427944212771072,0.0,0,19.609362566372802,0.3084345840835235,0,17.0,28.0,0.15
2025-01-08 22:00:00,7.827936604051303,0.0,0,19.438524706794986,0.29295147764152096,0,17.0,28.0,0.15
2025-01-08 23:00:00,5.476436371343774,3.9703330001549113,0,19.221042157329894,0.3160123963323869,0,17.0,28.0,0.15
2025-01-09 00:00:00,4.3098914778769934,5.555820886501248,0,18.723234958449396,0.18553926519597308,0,17.0,28.0,0.15
2025-01-09 01:00:00,4.578436921630958,0.0,0,18.404576457043763,0.31209032873941844,0,17.0,28.0,0.15
2025-01-09 02:00:00,3.098954707610246,9.874051450464007,0,17.968743444371132,0.2954658400864077,0,17.0,28.0,0.15
2025-01-09 03:00:00,3.484604104955177,11.575077580211339,0,17.963715643049582,0.29797487547772034,0,17.0,28.0,0.15
2025-01-09 04:00:00,4.991536378422328,14.363017565632909,0,17.71148474522935,0.32826130051591307,0,17.0,28.0,0.15
2025-01-09 05:00:00,5.621180757273593,5.294134071257222,0,17.39390803397294,0.2970092431374109,0,17.0,28.0,0.15
2025-01-09 06:00:00,7.299376802444803,13.634287120856987,0,17.307968747379455,0.2543917257339537,0,17.0,28.0,0.15
2025-01-09 07:00:00,8.939669746760051,123.54249052664584,0,16.98361790106433,0.2943438931669849,0,17.0,28.0,0.15
2025-01-09 08:00:00,11.030534771687876,271.8209345137153,6,17.781459964100787,6.377702219363233,1,20.5,24.5,0.15
2025-01-09 09:00:00,13.40324090699124,380.23867708936683,18,18.609627354133913,6.379597356463241,1,20.5,24.5,0.15
2025-01-09 10:00:00,14.456438065023153,477.5062306927152,7,19.34678825049323,6.381476774691403,1,20.5,24.5,0.15
2025-01-09 11:00:00,16.2035685175224,525.5447122670203,9,20.110424062992614,6.416574761796742,1,20.5,24.5,0.15
2025-01-09 12:00:00,15.986947600339207,548.3384215805027,6,20.59457459105545,0.2565586178786341,1,20.5,24.5,0.15
2025-01-09 13:00:00,17.702254529524996,550.0809532610281,11,20.165274455368554,0.307028018246594,1,20.5,24.5,0.15
2025-01-09 14:00:00,17.556046517303823,474.6167741172375,16,20.18825304956448,0.3515971879447296,1,20.5,24.5,0.15
2025-01-09 15:00:00,17.139498673598148,393.04665282450327,9,20.39731320131033,0.23061554012251217,1,20.5,24.5,0.15
2025-01-09 16:00:00,16.617509237389054,272.6773067007576,17,20.3883017106063,0.3071858672312021,1,20.5,24.5,0.32
2025-01-09 17:00:00,15.781287157532224,143.1076076859549,14,20.068524981506748,0.27658485992107823,1,20.5,24.5,0.32
2025-01-09 18:00:00,14.957951271178006,0.06016680436078195,0,20.40645513663891,0.2851715846210758,0,17.0,28.0,0.32
2025-01-09 19:00:00,12.147138366424663,4.483240659731595,0,20.01207214002442,0.2638076998714231,0,17.0,28.0,0.32
2025-01-09 20:00:00,11.00972334065957,11.653075355471769,0,19.63344006330222,0.29321797137198224,0,17.0,28.0,0.32
2025-01-09 21:00:00,8.93360638740205,16.473939976033293,0,19.811222349065137,0.3736502245770762,0,17.0,28.0,0.15
2025-01-09 22:00:00,7.313825105269279,3.0962008190916683,0,19.44217062556239,0.24942278555291145,0,17.0,28.0,0.15
2025-01-09 23:00:00,6.516764390813049,5.895468860356021,0,18.822969346315322,0.2532155999008469,0,17.0,28.0,0.15
2025-01-10 00:00:00,5.156735716374539,0.0,0,19.067341244727068,0.24792261719345982,0,17.0,28.0,0.15
2025-01-10 01:00:00,4.839069922276031,0.0,0,18.562576330814853,0.369096731465124,0,17.0,28.0,0.15
2025-01-10 02:00:00,3.833892771947331,9.40289464883589,0,18.124331974269058,0.28150641177914854,0,17.0,28.0,0.15
2025-01-10 03:00:00,3.778314570757906,8.659686384171533,0,18.10022856972848,0.29897443758609304,0,17.0,28.0,0.15
2025-01-10 04:00:00,4.687640262357088,2.116097327950502,0,17.556481328141754,0.2838886823557504,0,17.0,28.0,0.15
2025-01-10 05:00:00,6.004625439069732,8.863939595679524,0,17.27222428121,0.26222308486387635,0,17.0,28.0,0.15
2025-01-10 06:00:00,7.390224415031693,4.9076670899381885,0,16.94319842085128,0.2905939741354226,0,17.0,28.0,0.15
2025-01-10 07:00:00,8.414303435174892,154.35353738897965,0,16.993542714406278,0.3983297442294624,0,17.0,28.0,0.15
2025-01-10 08:00:00,10.777295698382813,277.8935915695711,14,17.75086358816377,6.430682836838971,1,20.5,24.5,0.15
2025-01-10 09:00:00,12.619295879243667,385.35174649689077,19,18.50070838097053,6.340882487288309,1,20.5,24.5,0.15
2025-01-10 10:00:00,15.41121456739895,479.6723846507715,16,19.227395256630746,6.4009029641224675,1,20.5,24.5,0.15
